type,role,sendMsgFile,handshake1_len,handshake2_len,c2sCipher,c2sPlain,s2cCipher,s2cPlain,handshakeCPUTime,commCPUTime
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,124107175,7674588
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,128343149,14320254
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,118076839,6572537
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,121832552,13694474
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,133880885,8210668
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,138167389,16953707
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,116007247,6526967
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,119395951,13495953
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,121259192,6737557
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,124929316,14230084
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,118187939,8569649
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,123688775,13789644
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,126150137,6289547
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,129919751,12704863
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,125357516,6893907
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,128765580,16112156
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,130161561,7718548
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,133127504,23326554
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,123855155,6346907
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,127056328,14187614
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,121691402,8590078
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,127344508,13810504
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,135974977,13014543
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,145111746,17684328
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,121056482,7558147
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,125384166,13846144
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,121991633,6910557
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,125901196,13642164
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,122484133,6932957
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,125973457,18161198
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,119411839,6689487
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,122721083,17849298
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,127255119,5961146
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,130856682,13055603
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,125394156,9503920
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,130787291,18894570
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,122657743,7162548
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,126188357,18244319
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,127235749,7393777
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,131385783,13777654
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,124190465,10443110
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,131242622,13902134
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,125177566,7645258
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,129549260,15908666
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,122733744,6722316
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,126421398,14863014
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,123561304,8326858
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,128974969,14017215
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,120833121,6852047
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,124704515,13766504
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,122710293,7105138
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,126337507,18043758
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,135158726,8325168
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,140525281,14815515
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,118437899,8362318
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,123533124,13833954
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,119068890,6760887
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,122692914,16461176
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,125518126,8279499
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,130832271,13935885
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,122834794,7590307
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,127065168,14428204
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,121695472,6604977
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,125215306,17397058
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,133336974,10029070
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,140077361,14057474
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,134886376,8351718
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,139833251,17737838
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,114658466,6532306
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,118066830,13972934
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,128432829,6683927
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,131864132,20017700
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,127064217,7002527
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,131013832,13781093
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,140427202,8748509
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,145836057,16761277
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,174747036,11616152
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,181753173,19724459
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,130515151,7107697
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,133772894,21773442
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,126404438,7141777
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,129887271,15632116
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,134811045,7595218
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,137602128,25159376
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,120855742,7027427
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,124675936,13637874
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,138669030,10716321
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,145835067,14204965
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,129690881,10626720
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,136899517,14198265
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,129549440,6813207
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,133335854,14061164
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,130300491,7640508
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,132961764,25605196
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,121315451,6686047
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,124829525,17706758
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,115339506,6416947
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,118758520,13956724
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,125131137,7091767
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,128540729,15015925
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,142343414,8807128
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,146918928,23290474
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,125434516,7928758
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,129909471,14231734
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,118944899,6525667
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,122333853,14739105
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,127130078,8978629
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,132729233,14843515
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,134015035,7425027
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,138006849,14495734
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,121459082,6920937
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,124879275,17646548
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,113563334,6698387
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,117308228,13623114
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,120747061,6654157
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,124472035,13708043
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,130501731,7274708
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,133879015,19130819
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,130810642,6664347
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,134261004,17540358
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,126278417,7023467
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,129560220,17750938
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,125540377,7453717
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,129746681,14238174
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,125618157,6862137
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,128719159,17745508
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,122933993,7289458
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,126491177,16677057
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,115971967,6097687
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,119728171,13208794
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,128032938,7021247
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,131645252,17802058
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,119932911,11264561
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,127772919,14304444
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,128842870,6927207
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,132642544,14480464
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,125266985,11683282
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,133221054,15069465
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,123051884,7740828
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,127756589,14660205
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,117551058,6858306
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,120977831,17636958
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,136544187,9603150
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,141280632,16257907
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,127068978,6504396
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,130552131,13863034
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,121928493,7738117
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,126392737,14112934
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,124373786,6504916
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,127776809,14449825
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,134639335,8683129
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,139825970,18007708
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,142322113,7410707
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,146611147,17041247
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,128594830,8920509
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,134551446,14423114
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,121649743,6868666
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,125565867,14083933
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,118652898,5979597
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,122304462,13090434
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,131840332,11831642
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,140043130,14279465
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,121340572,7692568
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,125491077,14346404
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,116677337,6837337
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,120598511,14127264
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,122323783,6060826
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,125815966,12687143
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,125430256,6873227
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,128353849,22885433
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,127047548,7111707
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,130520061,17231118
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,120763482,10994011
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,128296859,14149214
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,130889562,10818020
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,138237159,14107355
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,118333908,6881047
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,122181412,13875854
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,123370314,7459848
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,127604978,14246195
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,126021957,6921677
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,129818851,14339984
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,118628949,6622497
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,122091903,13943774
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,124339645,6128566
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,128113498,13604864
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,116866308,6683046
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,120110901,16532877
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,125704326,7887678
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,129187570,22302562
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,121730282,10183921
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,129058430,13758073
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,126573238,8294478
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,131862373,13971844
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,153556754,8942259
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,158744189,15591226
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,129955401,12023682
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,138565419,14319555
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,123804915,6913166
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,127684908,13867234
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,123361414,6882907
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,127060578,14026824
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,132568873,6878687
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,135880246,17966589
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,141497213,15248295
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,151933503,17719467
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,124592455,8748019
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,130171981,14033614
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,130734092,6872797
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,134467866,13737734
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,138603939,7953338
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,143546674,15081005
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,123597005,8568028
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,128924469,14408495
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,120732801,6727837
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,124506465,13629884
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,115423677,6506556
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,118779660,13495614
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,122647883,6549047
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,126122137,14103044
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,123127634,8696619
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,128751499,14054765
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,134602996,15288915
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,145754727,14713935
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,122233763,7711748
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,126497497,14307655
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,140478522,10718371
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,147169538,17811648
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,156464587,6547767
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,159872741,13709434
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,121818562,6468337
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,125290816,13887714
xnoise,server,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,123402434,5933556
xnoise,client,resources/plain.1KB.txt,49,49,1040,1024,1040,1024,126993238,13245403
