type,role,sendMsgFile,handshake1_len,handshake2_len,handshake3_len,c2sCipher,c2sPlain,s2cCipher,s2cPlain,handshakeCPUTime,commCPUTime
ukey2,server,resources/plain.1KB.txt,136,118,78,1110,1024,1110,1024,119766580,20641421
ukey2,client,resources/plain.1KB.txt,136,118,78,1110,1024,1110,1024,122234432,29879991
ukey2,server,resources/plain.1KB.txt,136,116,78,1110,1024,1110,1024,102782213,32112292
ukey2,client,resources/plain.1KB.txt,136,116,78,1110,1024,1110,1024,113182173,32899714
ukey2,server,resources/plain.1KB.txt,136,116,80,1110,1024,1110,1024,113567415,27282897
ukey2,client,resources/plain.1KB.txt,136,116,80,1110,1024,1110,1024,115266466,39006619
ukey2,server,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,123533245,25237045
ukey2,client,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,124785486,44540784
ukey2,server,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,118452679,22530302
ukey2,client,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,120091761,35955516
ukey2,server,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,108964700,18463958
ukey2,client,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,107173078,32111283
ukey2,server,resources/plain.1KB.txt,136,116,80,1110,1024,1110,1024,102551283,17423218
ukey2,client,resources/plain.1KB.txt,136,116,80,1110,1024,1110,1024,94005255,40105800
ukey2,server,resources/plain.1KB.txt,136,118,79,1110,1024,1110,1024,119590600,20454401
ukey2,client,resources/plain.1KB.txt,136,118,79,1110,1024,1110,1024,121052412,30800161
ukey2,server,resources/plain.1KB.txt,136,118,78,1110,1024,1110,1024,110677901,14730566
ukey2,client,resources/plain.1KB.txt,136,118,78,1110,1024,1110,1024,94924286,46300656
ukey2,server,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,115334966,21383812
ukey2,client,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,116548288,32083422
ukey2,server,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,114483356,21559921
ukey2,client,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,117030398,31468471
ukey2,server,resources/plain.1KB.txt,136,118,79,1110,1024,1110,1024,112863924,23314043
ukey2,client,resources/plain.1KB.txt,136,118,79,1110,1024,1110,1024,116058767,31882911
ukey2,server,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,112353793,17329727
ukey2,client,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,112130473,29178219
ukey2,server,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,105171926,31124601
ukey2,client,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,116424807,33888894
ukey2,server,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,129461880,20903191
ukey2,client,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,128409749,33765194
ukey2,server,resources/plain.1KB.txt,136,116,80,1110,1024,1110,1024,108396100,15968606
ukey2,client,resources/plain.1KB.txt,136,116,80,1110,1024,1110,1024,94300955,41950702
ukey2,server,resources/plain.1KB.txt,136,116,79,1110,1024,1110,1024,108136968,21015231
ukey2,client,resources/plain.1KB.txt,136,116,79,1110,1024,1110,1024,109188679,34902106
ukey2,server,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,123924115,19481140
ukey2,client,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,120922951,34950226
ukey2,server,resources/plain.1KB.txt,136,117,80,1110,1024,1110,1024,109298120,14557004
ukey2,client,resources/plain.1KB.txt,136,117,80,1110,1024,1110,1024,95729606,40108981
ukey2,server,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,117953099,14661315
ukey2,client,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,104066544,40070781
ukey2,server,resources/plain.1KB.txt,136,118,78,1110,1024,1110,1024,122667583,20020531
ukey2,client,resources/plain.1KB.txt,136,118,78,1110,1024,1110,1024,123745294,30506261
ukey2,server,resources/plain.1KB.txt,136,117,80,1110,1024,1110,1024,110522181,15063465
ukey2,client,resources/plain.1KB.txt,136,117,80,1110,1024,1110,1024,107053968,30201020
ukey2,server,resources/plain.1KB.txt,136,117,80,1110,1024,1110,1024,114628855,21724232
ukey2,client,resources/plain.1KB.txt,136,117,80,1110,1024,1110,1024,118046688,30309721
ukey2,server,resources/plain.1KB.txt,136,116,79,1110,1024,1110,1024,106940048,18954709
ukey2,client,resources/plain.1KB.txt,136,116,79,1110,1024,1110,1024,105469636,31854092
ukey2,server,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,107836159,20504660
ukey2,client,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,109481240,34362495
ukey2,server,resources/plain.1KB.txt,136,118,80,1110,1024,1110,1024,138888859,22065673
ukey2,client,resources/plain.1KB.txt,136,118,80,1110,1024,1110,1024,141734803,36542517
ukey2,server,resources/plain.1KB.txt,136,117,80,1110,1024,1110,1024,113567864,18098618
ukey2,client,resources/plain.1KB.txt,136,117,80,1110,1024,1110,1024,111267471,32238173
ukey2,server,resources/plain.1KB.txt,136,118,80,1110,1024,1110,1024,112146453,26084346
ukey2,client,resources/plain.1KB.txt,136,118,80,1110,1024,1110,1024,114753256,44320174
ukey2,server,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,112948144,15549345
ukey2,client,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,109127500,31464562
ukey2,server,resources/plain.1KB.txt,136,118,78,1110,1024,1110,1024,113415104,20550721
ukey2,client,resources/plain.1KB.txt,136,118,78,1110,1024,1110,1024,114535695,31998703
ukey2,server,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,116316638,22003651
ukey2,client,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,117205489,33110603
ukey2,server,resources/plain.1KB.txt,136,117,80,1110,1024,1110,1024,121643853,29122859
ukey2,client,resources/plain.1KB.txt,136,117,80,1110,1024,1110,1024,133852855,28306259
ukey2,server,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,124998646,20382881
ukey2,client,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,122141523,34910736
ukey2,server,resources/plain.1KB.txt,136,116,80,1110,1024,1110,1024,110847301,22689443
ukey2,client,resources/plain.1KB.txt,136,116,80,1110,1024,1110,1024,113486723,33945395
ukey2,server,resources/plain.1KB.txt,136,118,79,1110,1024,1110,1024,113093683,23244454
ukey2,client,resources/plain.1KB.txt,136,118,79,1110,1024,1110,1024,114194614,36997328
ukey2,server,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,119521870,18782620
ukey2,client,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,109339820,40800351
ukey2,server,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,116079197,23190513
ukey2,client,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,117423958,37423448
ukey2,server,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,120785321,22784993
ukey2,client,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,122927353,39874071
ukey2,server,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,122121873,22561662
ukey2,client,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,124686045,34698655
ukey2,server,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,114981325,20054231
ukey2,client,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,115951896,30721002
ukey2,server,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,114157325,18315668
ukey2,client,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,103149854,41198661
ukey2,server,resources/plain.1KB.txt,136,116,79,1110,1024,1110,1024,119137119,17699428
ukey2,client,resources/plain.1KB.txt,136,116,79,1110,1024,1110,1024,116104276,32312343
ukey2,server,resources/plain.1KB.txt,136,118,79,1110,1024,1110,1024,111882563,21893592
ukey2,client,resources/plain.1KB.txt,136,118,79,1110,1024,1110,1024,114363025,34211094
ukey2,server,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,118428549,21296391
ukey2,client,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,119545590,35204156
ukey2,server,resources/plain.1KB.txt,136,116,79,1110,1024,1110,1024,114318266,21690641
ukey2,client,resources/plain.1KB.txt,136,116,79,1110,1024,1110,1024,115271436,35689416
ukey2,server,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,118994399,18369469
ukey2,client,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,117161067,31978233
ukey2,server,resources/plain.1KB.txt,136,116,79,1110,1024,1110,1024,119935321,21629752
ukey2,client,resources/plain.1KB.txt,136,116,79,1110,1024,1110,1024,121394723,34738355
ukey2,server,resources/plain.1KB.txt,136,118,79,1110,1024,1110,1024,125221135,15830307
ukey2,client,resources/plain.1KB.txt,136,118,79,1110,1024,1110,1024,110243780,46918038
ukey2,server,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,148982120,16928988
ukey2,client,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,146480658,35071835
ukey2,server,resources/plain.1KB.txt,136,118,79,1110,1024,1110,1024,115901586,22830054
ukey2,client,resources/plain.1KB.txt,136,118,79,1110,1024,1110,1024,117203898,36047916
ukey2,server,resources/plain.1KB.txt,136,117,80,1110,1024,1110,1024,109513971,20112390
ukey2,client,resources/plain.1KB.txt,136,117,80,1110,1024,1110,1024,110999522,30490640
ukey2,server,resources/plain.1KB.txt,136,118,79,1110,1024,1110,1024,127030857,19127490
ukey2,client,resources/plain.1KB.txt,136,118,79,1110,1024,1110,1024,128447809,32899263
ukey2,server,resources/plain.1KB.txt,136,116,79,1110,1024,1110,1024,115415456,19330469
ukey2,client,resources/plain.1KB.txt,136,116,79,1110,1024,1110,1024,115360846,30952961
ukey2,server,resources/plain.1KB.txt,136,117,80,1110,1024,1110,1024,113356974,22651123
ukey2,client,resources/plain.1KB.txt,136,117,80,1110,1024,1110,1024,114386765,36863417
ukey2,server,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,141985763,23200063
ukey2,client,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,140627821,36381437
ukey2,server,resources/plain.1KB.txt,136,116,78,1110,1024,1110,1024,121634852,37885269
ukey2,client,resources/plain.1KB.txt,136,116,78,1110,1024,1110,1024,135043306,37137787
ukey2,server,resources/plain.1KB.txt,136,118,79,1110,1024,1110,1024,108224329,20243991
ukey2,client,resources/plain.1KB.txt,136,118,79,1110,1024,1110,1024,110049521,30418721
ukey2,server,resources/plain.1KB.txt,136,118,78,1110,1024,1110,1024,109474180,25480186
ukey2,client,resources/plain.1KB.txt,136,118,78,1110,1024,1110,1024,112173013,35100075
ukey2,server,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,106446226,21315572
ukey2,client,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,109098779,31490292
ukey2,server,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,116530857,24153395
ukey2,client,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,118949789,33618474
ukey2,server,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,116809407,23674994
ukey2,client,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,118276289,36946827
ukey2,server,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,130557111,18195288
ukey2,client,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,119434350,42343703
ukey2,server,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,117411818,21173902
ukey2,client,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,115402086,36878018
ukey2,server,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,116309667,25962996
ukey2,client,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,119056730,36564526
ukey2,server,resources/plain.1KB.txt,136,117,77,1110,1024,1110,1024,111852272,22585713
ukey2,client,resources/plain.1KB.txt,136,117,77,1110,1024,1110,1024,112964253,37259528
ukey2,server,resources/plain.1KB.txt,136,117,80,1110,1024,1110,1024,110641751,18828589
ukey2,client,resources/plain.1KB.txt,136,117,80,1110,1024,1110,1024,109470150,31880742
ukey2,server,resources/plain.1KB.txt,136,116,78,1110,1024,1110,1024,106628578,19596670
ukey2,client,resources/plain.1KB.txt,136,116,78,1110,1024,1110,1024,107629679,30684070
ukey2,server,resources/plain.1KB.txt,136,118,79,1110,1024,1110,1024,129952491,23866344
ukey2,client,resources/plain.1KB.txt,136,118,79,1110,1024,1110,1024,131862003,36190946
ukey2,server,resources/plain.1KB.txt,136,116,80,1110,1024,1110,1024,113819114,16347526
ukey2,client,resources/plain.1KB.txt,136,116,80,1110,1024,1110,1024,100298751,44253484
ukey2,server,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,118283409,23207194
ukey2,client,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,120193480,37291178
ukey2,server,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,109412570,18926609
ukey2,client,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,109205850,34389194
ukey2,server,resources/plain.1KB.txt,136,118,79,1110,1024,1110,1024,121883343,17159867
ukey2,client,resources/plain.1KB.txt,136,118,79,1110,1024,1110,1024,118637689,32053223
ukey2,server,resources/plain.1KB.txt,136,118,79,1110,1024,1110,1024,113758305,17784728
ukey2,client,resources/plain.1KB.txt,136,118,79,1110,1024,1110,1024,101905723,43416593
ukey2,server,resources/plain.1KB.txt,136,116,80,1110,1024,1110,1024,111716862,20688111
ukey2,client,resources/plain.1KB.txt,136,116,80,1110,1024,1110,1024,114586415,30047941
ukey2,server,resources/plain.1KB.txt,136,118,80,1110,1024,1110,1024,113746954,22118112
ukey2,client,resources/plain.1KB.txt,136,118,80,1110,1024,1110,1024,115408426,33662814
ukey2,server,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,118797750,20150490
ukey2,client,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,119716231,30629601
ukey2,server,resources/plain.1KB.txt,136,116,79,1110,1024,1110,1024,122016373,20726601
ukey2,client,resources/plain.1KB.txt,136,116,79,1110,1024,1110,1024,123726105,34391074
ukey2,server,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,104278705,21145791
ukey2,client,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,105697256,31891743
ukey2,server,resources/plain.1KB.txt,136,117,80,1110,1024,1110,1024,119710211,23301043
ukey2,client,resources/plain.1KB.txt,136,117,80,1110,1024,1110,1024,122229123,35073515
ukey2,server,resources/plain.1KB.txt,136,116,77,1110,1024,1110,1024,116243117,18116288
ukey2,client,resources/plain.1KB.txt,136,116,77,1110,1024,1110,1024,114550255,31965832
ukey2,server,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,118230218,21436112
ukey2,client,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,120914511,33210323
ukey2,server,resources/plain.1KB.txt,136,118,80,1110,1024,1110,1024,113037313,19896240
ukey2,client,resources/plain.1KB.txt,136,118,80,1110,1024,1110,1024,101873132,44363895
ukey2,server,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,123919505,26305366
ukey2,client,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,125766397,36607616
ukey2,server,resources/plain.1KB.txt,136,116,79,1110,1024,1110,1024,118238509,22711213
ukey2,client,resources/plain.1KB.txt,136,116,79,1110,1024,1110,1024,119440711,36497256
ukey2,server,resources/plain.1KB.txt,136,118,79,1110,1024,1110,1024,113811235,24021284
ukey2,client,resources/plain.1KB.txt,136,118,79,1110,1024,1110,1024,116515178,33080313
ukey2,server,resources/plain.1KB.txt,136,118,79,1110,1024,1110,1024,116744618,18599428
ukey2,client,resources/plain.1KB.txt,136,118,79,1110,1024,1110,1024,115317275,32884054
ukey2,server,resources/plain.1KB.txt,136,116,79,1110,1024,1110,1024,107169838,16616107
ukey2,client,resources/plain.1KB.txt,136,116,79,1110,1024,1110,1024,103103484,36353387
ukey2,server,resources/plain.1KB.txt,136,116,79,1110,1024,1110,1024,119016820,24414804
ukey2,client,resources/plain.1KB.txt,136,116,79,1110,1024,1110,1024,122106833,34527864
ukey2,server,resources/plain.1KB.txt,136,117,80,1110,1024,1110,1024,125700546,16564157
ukey2,client,resources/plain.1KB.txt,136,117,80,1110,1024,1110,1024,122506233,31900082
ukey2,server,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,130147211,23895444
ukey2,client,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,131731593,37277717
ukey2,server,resources/plain.1KB.txt,136,116,79,1110,1024,1110,1024,118413720,21228601
ukey2,client,resources/plain.1KB.txt,136,116,79,1110,1024,1110,1024,120818702,32264232
ukey2,server,resources/plain.1KB.txt,136,116,80,1110,1024,1110,1024,144975626,23878954
ukey2,client,resources/plain.1KB.txt,136,116,80,1110,1024,1110,1024,141121762,44768385
ukey2,server,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,124235195,22723242
ukey2,client,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,122832683,36792477
ukey2,server,resources/plain.1KB.txt,136,116,78,1110,1024,1110,1024,123947604,29599880
ukey2,client,resources/plain.1KB.txt,136,116,78,1110,1024,1110,1024,126297736,42711043
ukey2,server,resources/plain.1KB.txt,136,117,80,1110,1024,1110,1024,122657673,21994332
ukey2,client,resources/plain.1KB.txt,136,117,80,1110,1024,1110,1024,124543805,32629563
ukey2,server,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,118313379,24719725
ukey2,client,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,116444387,41117372
ukey2,server,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,132366883,20319651
ukey2,client,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,130788852,38086428
ukey2,server,resources/plain.1KB.txt,136,116,79,1110,1024,1110,1024,125655977,30228400
ukey2,client,resources/plain.1KB.txt,136,116,79,1110,1024,1110,1024,129045629,39275720
ukey2,server,resources/plain.1KB.txt,136,118,79,1110,1024,1110,1024,116572127,22014612
ukey2,client,resources/plain.1KB.txt,136,118,79,1110,1024,1110,1024,119764221,30714480
ukey2,server,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,123393504,22386723
ukey2,client,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,125246306,33310214
ukey2,server,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,117849699,18219948
ukey2,client,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,114741585,37134618
ukey2,server,resources/plain.1KB.txt,136,117,80,1110,1024,1110,1024,120688952,19314619
ukey2,client,resources/plain.1KB.txt,136,117,80,1110,1024,1110,1024,117531859,34905755
ukey2,server,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,118854970,24172854
ukey2,client,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,120414141,37314497
ukey2,server,resources/plain.1KB.txt,136,117,80,1110,1024,1110,1024,115539446,22556263
ukey2,client,resources/plain.1KB.txt,136,117,80,1110,1024,1110,1024,116874137,36325167
ukey2,server,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,114853096,19725160
ukey2,client,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,105127946,43814324
ukey2,server,resources/plain.1KB.txt,136,117,80,1110,1024,1110,1024,131285263,17865568
ukey2,client,resources/plain.1KB.txt,136,117,80,1110,1024,1110,1024,127785109,34885165
ukey2,server,resources/plain.1KB.txt,136,118,78,1110,1024,1110,1024,119936101,22607303
ukey2,client,resources/plain.1KB.txt,136,118,78,1110,1024,1110,1024,122202433,32242423
ukey2,server,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,122659093,18785709
ukey2,client,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,119520920,34065694
ukey2,server,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,128313019,23634474
ukey2,client,resources/plain.1KB.txt,136,117,78,1110,1024,1110,1024,130419232,37449687
ukey2,server,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,122781154,23820854
ukey2,client,resources/plain.1KB.txt,136,117,79,1110,1024,1110,1024,124162756,36202266
ukey2,server,resources/plain.1KB.txt,136,116,78,1110,1024,1110,1024,117542099,24217864
ukey2,client,resources/plain.1KB.txt,136,116,78,1110,1024,1110,1024,119281580,37915918
ukey2,server,resources/plain.1KB.txt,136,118,79,1110,1024,1110,1024,141464963,24231774
ukey2,client,resources/plain.1KB.txt,136,118,79,1110,1024,1110,1024,144324955,35836806
